ID;SrcDatabase;Title;Author;Affiliation;Literature Source;Keyword;Abstract;PubTime;Year;PageCount;Abstract_Orig
P070;期刊;近代以来台湾的留日教育;"石嘉;";"江西师范大学历史文化与旅游学院;";北京社会科学;"近代;;台湾;;留日学生;;教育";"日据台湾时期,大批台湾学生竞相赴日留学,至抗战胜利之际,其总数达六七万人之多,形成一个人数不菲的留日学生群体。台湾光复后,国民政府接管台湾留日学生,并召回大批台湾学生,将其分送至台湾或大陆相应学校续学;对于尚未返台者,给予一定补助,然此补助直至国民党败退台湾后才实施,且附有强烈的政治色彩。新中国成立伊始,党和政府感召包括台籍学生在内的留日学生回国,并无条件发放救济金资助其完成学业。部分台湾留日学生在民族大义和统一大业面前做出理性选择,成为抗日运动先锋或祖国统一的拥护者。";2015-10-08 13:01;2015;76-84;
P123;期刊;日据时期台湾学生的留日教育活动;"汪丞;";"湖北第二师范学院教师教育学院;";教育评论;"日据时期;;台湾;;留学";日据时期,由于在岛内缺少受中等和高等教育的机会,台湾学子纷纷到日本留学。因唯恐台湾学子留学后觉醒会危及其殖民统治,日本殖民者千方百计地加强对留学生的控制,这理所当然地受到台湾学子的抵制。;2012-12-28;2012;123-125;
P097;期刊;抗战爆发前后留日学生所记录的日本人的“中国观”——以余仲瑶《日本人的中国观》为中心;"朱小宝;";"四川文理学院四川革命老区发展研究中心;";文史博览(理论);"留日学生;;日本人;;中国观;;余仲瑶";"日本人的""中国观"",是一种文化上的互识现象,也即日本人对中国的认识、看法以及据此所持的态度。事实上,几乎每个日本人都持有一个""中国观""。余仲瑶所著日本人的中国观就为读者提供了这样一个视角。它记录了一些受访日本人在抗战爆发前后所持有的""中国观"",其中既有对华友好的""中国再认识""论、又有侵略中国的""大亚细亚主义"",还有受访者对于一些具体的涉华问题,诸如对南京""国民政府""、""西安事变""、中国人(包括蒋介石)、""中日关系""等问题的看法。此书对于读者更进一步了解认识日本人的""中国观"",具有很大助益。";2013-12-28;2013;16-20;
P121;期刊;论伪蒙疆政权的留日教育活动及其特点(1937-1945);"汪丞;余子侠;";"湖北第二师范学院教师教育研究中心;华中师范大学教育学院;";江苏师范大学学报(哲学社会科学版);"伪蒙疆政权;;留日教育;;特点";"日本占领蒙疆地区后,为了长期有效地控制蒙疆地区,使蒙疆地区日本化,便直接插手伪蒙疆政权的留学教育,着力选派蒙古族学生和蒙古喇嘛赴日留学。蒙疆地区留日教育活动呈现出以下一些特点:全方位推动留日活动的开展;全过程贯彻奴化殖民教育宗旨;多方面安置留日毕业生。但随着1945年8月日本战败投降,日本在伪蒙疆推行的留日奴化教育活动也全部归于失败。";2013-01-15;2013;13-20;
P268;期刊;日伪统治下伪蒙疆政权的留日教育及教育交往;余子侠;华中师范大学教育学院 湖北武汉430000;徐州师范大学学报;"伪蒙疆政权;;留日教育;;教育交往";日本在侵华过程中,在扶植伪蒙疆政权建立的同时,为毒化和拉拢亲日的少数民族青年学子,还居心叵测地开展蒙疆地区青年学子的留日教育,以加强日本与伪蒙疆政权之间的教育交往,并借此培植亲日势力以掩饰日本分裂蒙疆脱离中国的罪恶目的。;2005-08-30;2005;8-11;
P368;中国会议;中国留日学运与辛亥革命之关系;"詹逊;";"美国普林斯顿大学;";纪念辛亥革命七十周年学术讨论会论文集（下）;"留学生;留日学生;张之洞;";日本对中国的辛亥革命有各种不同的贡献。首先,有几位献身于政治活动的日本人曾彻底参与此革命运动。其中以宫崎滔天最重要。孙逸仙曾称赞宫崎为“现代的侠客”,其“见识高远,抱负非凡,笃守仁义,于人危急之际,立即予以协助。他为全体黄种人的衰微而伤心,为中国的逐渐虚弱而悲哀。”(据鱼返善雄日译,见宫崎自;1981-10-01;1981;16;
P290;期刊;浅析清末留日热潮形成的原因;靳春泓;西北大学文博学院 陕西西安710069;西安电子科技大学学报(社会科学版);"清末;;赴日留学;;原因";"日本明治维新的成功和清朝在甲午之战中的惨败,使清朝由以“西人为师”转为向东方的邻国日本学习;日本从本国当前和长远利益考虑,也主动提出愿为清政府培养留学生;同时,清政府在文化教育方面的新政措施也促进了赴日留学热潮的形成;加之早期赴日留学生的宣传和鼓动,也带动了大批国内学子赴日留学。在上述这些内外因素的联合作用下,最终在清末形成了一个赴日留学的高潮。";2003-03-25;2003;75-79;
P192;期刊;清末留日学生报刊生发的激烈民族主义;"郑丽丽;郭继宁;";"唐山师范学院中文系;";唐山师范学院学报;"清末;;留日学生报刊;;民族主义";"明确地批判改良派而鼓吹革命理念的言论,在1903年前后大量出现。作为新的革命派主力的留日学生,在日本形成了一个具有政治热情的知识阶层,并且大多持激进的政治态度。被奴化的恐怖及民族主义立场的坚执,是留日学生创办刊物的共同之处。其爱国激情给国人以血脉贲张的强烈刺激,但这种""激烈""因其以绝望为底色,也根本性地摒弃了政治智慧的可能。凡此种种,于此时小说创作多有反映,文学实绩亦随之增减。";2010-07-20;2010;27-29;
P141;期刊;日本报纸《读卖新闻》关于晚清女子留日学生的记载;"孙伟珍;";"北京大学历史学系;";徐州师范大学学报(哲学社会科学版);"《读卖新闻》;;晚清;;女子留日学生";晚清中国人留学日本的特点之一就是女子留学生的出现。日本报纸读卖新闻当时也对这一特点作了报道。当年读卖新闻的相关日文报道可对1902年6月经元善带去的8名女子留日学生、1904年7月秋瑾抵达日本的时间以及1905年12月退学准备离开日本的时间作一史实补充。同时,读卖新闻对相关研究没有提及的1905年7月入学下田歌子实践女学校中首批15名官派女子留学生、5名自费留学生的生活、学习、毕业情况,以及1906年5月女子奎文美术学校入学的9名女子留学生也有述及。这些报道,可以补充和考订清末中国女子留日学生的若干史实,以供研究中国留学史参考。;2012-05-15;2012;12-15;
P193;期刊;黄尊三的留日活动初探;"郭斌;";"天津师范大学;";北方文学(下半月);"黄尊三;;留日学生;;主要活动";晚清以来,留学者日益增多,逐渐形成一股潮流。1905年,黄尊三被湖南巡抚端方选为省官费,派遣到日本留学。到日本后,黄尊三先后进入宏文学院、正则英语学校、早稻田大清留学部和明治大学法政部学习。在学习和生活期间,他阅读进步报刊、热心教育、翻译书籍、参与团体活动,他的思想也不断进步。;2010-05-25;2010;56;
P277;期刊;留日士官生与晚清军事现代化;张瑞安;南京陆军指挥学院军事理论教研室 江苏南京210045;贵州文史丛刊;"晚清;;留日士官生;;军事现代化";晚清以降 ,积弱不振的清王朝在内忧外患的冲击下 ,被动地迈开了富国强兵的步子 ,接连向日本派遣了大批留学生 ,专习陆军 ,这些留日士官生在学成归国后 ,被充实到各个军事部门。他们无论在主持军事教育 ,还是在充任现役军官方面 ,均做出了不同程度的贡献 ,极大地推动了中国军事现代化进程。;2004-07-30;2004;32-37;
P307;期刊;晚清女生留日与辛亥革命;李兰萍;广东省社科院孙中山所;学术研究;"知识分子;日本留学;重要组成部分;留学生;中国近代史;妇女运动;同盟会;唐群英;";晚清女生留日与辛亥革命李兰萍中国社会在迈向近代化的过程中，也迎来了妇女自我意识的觉醒和妇女运动的勃兴。以女知识分子为主体的中国近代妇女运动，是中国近代史的一个重要组成部分，而晚清留日女生，则是当时女知识分子的精英。没有这批留日女生，中国近代妇女运动...;1998-06-17;1998;4;
P009;期刊;“重行新政”时期留日浪潮涌起之动因探析;"但妮;杨杏芳;";"华中师范大学教育学院;武汉商学院;";教育研究与实验;"重行新政;;留日浪潮;;中体西用";晚清政府在内忧外患的逼迫下，为维护其统治根基，不得不接续“百日维新”之遗绪“重行新政”。变制需要人才，人才需要培养。但当时国内教育无法培养新式人才，只能仰赖出洋留学来达成。晚清政府采取的鼓励官绅东渡取经和奖劝学生留学东瀛的两大强力措施推动了留日浪潮的形成，“自强”运动所确立的“中体西用”思想的中庸选择是留学日本的行动指南，知识精英“新民德”“开民智”的呐喊在观念层面促成了留日浪潮的兴起，而留学日本“同文”“费省”的两大优势则助推了留日浪潮。;2023-01-20;2023;129-136;
P444;辑刊;留日学生的社会改良思想初探——以《云南》、《滇话》为中心;"周立英;";"云南大学人文学院历史系;";西南古籍研究;"留日学生;改良思想;《云南》;";"晚清时期,云南留学生在日本创办了云南、滇话等杂志,产生了较为重要的影响。与以往的研究相比,云南、滇话中所反映的留日学生的社会改良思想较为学界所忽视。留日学生认为,社会""就是一般人民聚处在一块儿的样子"",人民要进步,国家要富强,仅靠政府改良是不够的,社会也必须改良。怎样改良呢?那就是""只要见得是不好的,或是不便的,那就尽可极力改良,求他好求他便就是了""~①。这一";2011-06-30;2010;;
P212;中国会议;晚清留日经费的筹付与管理;"刘功君;";"安徽师范大学社会学院;";纪念《教育史研究》创刊二十周年论文集（7）——中外教育交流史研究（含留学教育、教会教育等）;"晚清;;留日经费;;筹措;;支付;;管理";晚清时期,清政府派遣大批学生赴日游学。学生留日,经费问题接踵而来。文章根据有关史料,初步分年留日教育经费的筹措途径、经费支出项目及金额、经费支付特点、经费管理及绩效。;2009-09-01;2009;4;
